scores,magnitude,score,positive,negative,neutral,mixed
0.759613633,0.300000012,0.100000001,0.225142896,0.003810726,0.740142047,0.030904302
0.783708215,0.400000006,0,0.043213282,0.019257478,0.932318449,0.00521071
0.24572894,1.399999976,0,0.049492598,0.088183805,0.79475975,0.067563914
0.690265059,0.300000012,0.100000001,0.29463163,0.040012158,0.647776186,0.017580029
0.098207504,0,0,0.160182193,0.100289553,0.658921182,0.080607019
0.310906589,0,0,0.094404556,0.067117706,0.815639615,0.02283811
0.180077523,0,0,0.033020575,0.135692462,0.768000543,0.063286416
0.944001138,1.700000048,0.400000006,0.153317332,0.028742634,0.77867353,0.039266475
0.779053807,3.299999952,0.100000001,0.017173825,0.00476449,0.975848436,0.002213225
0.972305954,1.200000048,0.400000006,0.009190154,0.028397365,0.95562315,0.006789365
0.972305954,1.200000048,0.400000006,0.061476491,0.069686428,0.843665719,0.025171345
0.164046615,0.100000001,0.100000001,0.064547874,0.1661814,0.726474643,0.042796113
0.849102616,0,0,0.112186797,0.001132686,0.88517493,0.001505561
0.833590746,0.200000003,0.200000003,0.037669662,0.005824576,0.954253972,0.002251802
0.5,0,0,0.025157103,0.111670293,0.856358945,0.006813588
0.854853988,0,0,0.011477333,0.008893372,0.978133857,0.001495451
0.827659965,1.100000024,0.200000003,0.072968483,0.000181867,0.925952852,0.000896701
0.804344416,0,0,0.003627742,0.076666296,0.91706717,0.002638734
0.5,0.899999976,0.300000012,0.009513697,0.40585798,0.479647785,0.104980476
0.827779531,0.5,0,0.306247264,0.000764422,0.689411461,0.003576793
0.228467345,0,0,0.000989301,0.004844164,0.993255973,0.000910552
0.862636328,1.600000024,0.5,0.109090127,0.148945451,0.65019685,0.09176755
0.957737505,0.100000001,0.100000001,0.016102016,2.7784E-05,0.983765423,0.000104847
0.811107278,0,0,0.308578342,0.038069863,0.617986619,0.035365183
0.752673924,0,0,0.169202879,0.025156545,0.793368697,0.012271796
0.996847928,6.400000095,0.400000006,0.016866485,0.038725734,0.93262732,0.011780399
0.95387876,3.700000048,0.300000012,0.030216621,0.134874284,0.827033639,0.007875433
0.973930836,0.899999976,0.899999976,0.063337505,0.00725493,0.917797208,0.011610417
0.969956517,1,0.300000012,0.031349987,0.000182029,0.968123019,0.00034498
0.894983888,1.799999952,0.600000024,0.222753361,0.001450903,0.772722244,0.003073477
0.976920724,0.200000003,0.200000003,0.245314032,0.113443054,0.594861567,0.046381377
0.934727371,0.699999988,0.200000003,0.038029693,0.243769854,0.678134024,0.040066421
0.721630871,0.200000003,-0.200000003,0.119634293,0.000427279,0.87788564,0.002052808
0.5,0.100000001,0,0.021614362,0.157329828,0.795717716,0.025338091
0.5,1.100000024,0.100000001,0.327538788,0.012225644,0.621288836,0.038946763
0.266269863,0.200000003,-0.200000003,0.247336537,0.000532964,0.750581086,0.001549477
0.76734668,1.100000024,0.300000012,0.024585623,0.409054399,0.539238691,0.027121283
0.5,0.699999988,-0.100000001,0.073336564,0.23000142,0.572291851,0.124370135
0.747482717,1.200000048,0,0.080199026,0.056811228,0.839788318,0.023201378
0.5,0.699999988,0,0.218766481,0.263471276,0.391012728,0.126749545
0.5,0.699999988,-0.300000012,0.031721625,0.019572863,0.933823466,0.01488213
0.5,0.800000012,0,0.021409886,0.181032717,0.636107922,0.161449447
0.817547917,2,0.400000006,0.010122028,0.013230054,0.974297643,0.002350346
0.5,0.5,0,0.13275893,0.060647458,0.664062202,0.142531395
0.952288747,1.100000024,0,0.004786595,0.016996644,0.973041713,0.005175033
0.5,0.400000006,0,0.174230203,0.010337971,0.800194681,0.015237173
0.5,0.600000024,0,0.008551742,0.013846642,0.975703061,0.001898631
0.5,0,0,0.407615662,0.007189569,0.571076691,0.014118089
0.5,0.800000012,0.400000006,0.068817161,0.134052277,0.747943342,0.04918718
0.5,0.800000012,0.400000006,0.028572807,0.021079829,0.947475493,0.002871829
0.909013033,0.100000001,0.100000001,0.177351639,0.071646921,0.732095182,0.01890628
0.5,0.699999988,0.100000001,0.216440782,0.003129231,0.776258409,0.004171556
0.5,0.200000003,0,0.153614685,0.003761988,0.836973071,0.005650218
0.918569863,1.200000048,0.600000024,0.009779668,0.005950849,0.98227787,0.001991632
0.062187761,0.200000003,0,0.272840232,0.000343094,0.725328207,0.001488419
0.5,0.699999988,0.100000001,0.034276102,0.021840148,0.93987751,0.004006183
0.5,0.400000006,0,0.064174123,5.46381E-05,0.935027421,0.000743753
0.816239357,1.399999976,0,0.409579873,0.032633949,0.483708978,0.074077152
0.5,0.5,0.100000001,0.353955954,0.067773312,0.506986678,0.071284056
0.5,0.100000001,0,0.034276102,0.021840148,0.93987751,0.004006183
0.211786926,1.5,0.5,0.034276102,0.021840148,0.93987751,0.004006183
0.173043698,0.699999988,0.200000003,0.460698009,0.000884745,0.534922123,0.003495101
0.238986433,1.299999952,0.600000024,0.113850974,0.02869346,0.821298957,0.036156613
0.720672131,1.200000048,0.200000003,0.008564844,0.225383937,0.751186132,0.014865087
0.756775618,1.700000048,0.400000006,0.002217772,0.00323189,0.993896782,0.000653568
0.5,0.100000001,0,0.016188243,0.000382991,0.982785761,0.000643133
0.768132925,0.100000001,0,0.034925126,0.183235854,0.721663296,0.060175713
0.5,0,0,0.015201461,0.009800378,0.973128259,0.001869847
0.5,0.200000003,0,0.008591402,0.013807857,0.976448417,0.001152299
0.267387122,0.200000003,0,0.070641696,0.087592416,0.805503666,0.036262203
0.090497524,1.399999976,0.200000003,0.311503947,0.147740841,0.512537479,0.028217711
0.1104514,0.100000001,0.100000001,0.154437363,0.036595467,0.798616886,0.010350252
0.833590746,0.200000003,0.200000003,0.00747402,0.028289536,0.953055322,0.011181059
0.5,0.899999976,0,0.110865064,0.178080425,0.652429044,0.058625493
0.937886477,2,0.600000024,0.091360629,0.015630506,0.881982327,0.011026466
0.946866691,1.200000048,0.400000006,0.41724202,0.008196157,0.548790038,0.025771733
0.966482401,0,0,0.397457182,0.039356042,0.534612536,0.028574241
0.970626235,1.799999952,0.600000024,0.004243907,0.203587234,0.779842496,0.012326345
0.5,0.100000001,0,0.290373385,0.012805263,0.656816721,0.040004607
0.792286158,0.200000003,0,0.001995443,0.006612932,0.990787327,0.000604223
0.5,1.299999952,0.200000003,0.034276102,0.021840148,0.93987751,0.004006183
0.814305186,1.100000024,0.200000003,0.012405154,0.023015281,0.961619496,0.002960089
0.5,1.299999952,0.400000006,0.291192621,0.058372889,0.549842298,0.100592144
0.5,0.600000024,0,0.296432823,0.000728157,0.67552644,0.027312644
0.944996774,0,0,0.256883949,0.001766874,0.737968981,0.003380215
0.5,2.400000095,0.200000003,0.077219084,0.027220514,0.852659047,0.042901363
0.115031302,0.899999976,0.100000001,0.012399234,0.048985224,0.935021818,0.003593686
0.940253019,0.699999988,0.100000001,0.047802508,0.003226337,0.94308883,0.005882335
0.17690137,0.800000012,0,0.376256794,0.007292197,0.604344666,0.012106334
0.5,0.800000012,0.400000006,0.074057408,4.0213E-06,0.925817668,0.000120894
0.236920685,1.200000048,0.200000003,0.250841916,0.082265906,0.638542414,0.028349768
0.781325936,2.299999952,0.699999988,0.015201461,0.009800378,0.973128259,0.001869847
0.816646874,0.200000003,0,0.075798713,0.017057329,0.896883607,0.010260359
0.936559021,0.300000012,0.100000001,0.006786051,0.062841184,0.927071452,0.00330133
0.845832407,0.300000012,0,0.169729754,0.000613991,0.828255832,0.001400485
0.934901118,0,0,0.111347593,0.190118819,0.645972431,0.052561164
0.694928765,0.300000012,0.100000001,0.025386082,0.001574278,0.970933378,0.002106333
0.962623894,0.300000012,0.100000001,0.007264731,0.196240529,0.786639273,0.009855457
0.950837612,0.800000012,0.100000001,0.009420407,0.00043653,0.988988459,0.001154574
0.8913306,1.600000024,0.800000012,0.044746038,0.000507619,0.953422427,0.001323897
0.5,0.300000012,0,0.015201461,0.009800378,0.973128259,0.001869847
0.5,0.200000003,0.100000001,0.197034955,0.005462806,0.786096573,0.011405624
0.5,0,0,0.015416051,0.025100552,0.957834482,0.001648951
0.5,1.200000048,0.300000012,0.065307222,0.008179827,0.923570216,0.002942792
0.872249126,2.200000048,0.300000012,0.060938172,0.140387028,0.765932679,0.032742105
0.839352965,1.100000024,0.300000012,0.086532377,0.148605853,0.741859078,0.023002705
0.5,0.100000001,0.100000001,0.366416186,0.004312627,0.607689798,0.021581333
0.797748983,1,0,0.163898364,0.044872921,0.779874861,0.011353807
0.772181511,1.100000024,0,0.002320191,0.012277398,0.983520567,0.001881927
0.953469753,2.700000048,0.400000006,0.094067745,0.041978024,0.855486393,0.008467858
0.740954041,0.600000024,0,0.192962825,0.107636519,0.687650084,0.011750564
0.5,0.100000001,0,0.044200916,0.062346332,0.883411527,0.010041237
0.783311844,0.100000001,0,0.033179104,0.006086435,0.958418727,0.002315647
0.5,0.899999976,0.100000001,0.306045443,0.019464467,0.645448387,0.029041713
0.5,1.700000048,0.200000003,0.073615812,0.318011254,0.482739508,0.125633508
0.5,0,0,0.027775142,0.275770068,0.660958409,0.035496358
0.5,0.5,0,0.012207066,0.057285164,0.927330017,0.003177772
0.217733502,1.799999952,0,0.232370451,0.284747332,0.412037134,0.07084509
0.23563987,0.100000001,0,0.008730133,0.016745765,0.97260803,0.001916134
0.833590746,0.200000003,0.200000003,0.294915736,0.002518716,0.699726045,0.002839467
0.819231451,0.899999976,0,0.015201461,0.009800378,0.973128259,0.001869847
0.887542188,0,0,0.252658516,0.00352512,0.738394976,0.005421404
0.832602859,0.699999988,0.100000001,0.033179104,0.006086435,0.958418727,0.002315647
0.5,0.400000006,0.100000001,0.253651381,5.13511E-05,0.744705856,0.001591404
0.792194486,0.300000012,0.100000001,0.0518784,0.001160148,0.944442153,0.002519333
0.749581456,0.300000012,0,0.09499716,0.026757775,0.872912884,0.00533225
0.5,1.200000048,0,0.433469325,0.000601084,0.564691842,0.001237735
0.5,0.100000001,0,0.36062035,0.020531351,0.519694448,0.099153876
0.5,0.800000012,-0.200000003,0.115239136,0.119393229,0.713897288,0.051470354
0.5,0.899999976,-0.100000001,0.306284368,0.069536999,0.606376886,0.017801717
0.5,1.100000024,0.300000012,0.278828084,0.007865581,0.694523454,0.018782832
0.5,0.200000003,0,0.292739749,0.007547606,0.670358241,0.02935442
0.5,0,0,0.264803171,0.010968757,0.708067894,0.016160119
0.5,1.200000048,0.400000006,0.016326468,0.001914638,0.979045093,0.002713828
0.5,1.700000048,0.400000006,0.388198018,0.020666422,0.579488814,0.011646743
0.876029193,2.400000095,0.800000012,0.086597435,0.012383201,0.890891433,0.010127884
0.8174721,1.799999952,0.200000003,0.054970969,0.001689756,0.941935599,0.001403681
0.5,0.100000001,0,0.038222514,0.289165139,0.617765129,0.054847199
0.5,1.600000024,-0.100000001,0.260627985,0.26887396,0.378681272,0.091816768
0.5,1.399999976,0.300000012,0.033179104,0.006086435,0.958418727,0.002315647
0.5,0.400000006,0,0.204349235,0.024892155,0.760939002,0.009819654
0.5,0.699999988,0.200000003,0.003664803,0.052643646,0.930968285,0.012723286
0.5,1.100000024,0.300000012,0.201189175,0.016904943,0.773104072,0.008801877
0.5,0,0,0.007116978,0.059425686,0.924284756,0.00917252
0.831014156,1.799999952,0.600000024,0.356614113,0.119994394,0.475850195,0.047541291
0.961680651,3.299999952,0.5,0.017492915,0.004796365,0.975365758,0.002345034
0.880784273,1.399999976,0,0.01230842,0.006401212,0.979920328,0.001369971
0.5,1.100000024,0.300000012,0.077005848,0.026185775,0.873922825,0.022885611
0.87652415,2.900000095,0.600000024,0.080854408,0.033665277,0.832984984,0.052495323
0.944754899,0.899999976,0.400000006,0.045003876,0.00892055,0.94326961,0.002805942
0.960263491,2,0.300000012,0.011972828,0.001195706,0.985382199,0.001449292
0.5,1.600000024,0.200000003,0.034276102,0.021840148,0.93987751,0.004006183
0.94845289,2.299999952,0.300000012,0.056713786,0.062497519,0.873763919,0.007024765
0.5,2.099999905,0.5,0.253892839,0.000145333,0.74469465,0.001267209
0.5,0.200000003,-0.200000003,0.017829489,0.000596954,0.981036782,0.000536819
0.717641234,0.800000012,0.400000006,0.072796725,0.013670919,0.907430291,0.006101996
0.944923878,1.899999976,0.400000006,0.028770588,0.067229092,0.897602201,0.00639809
0.5,1.100000024,0.300000012,0.45857361,0.012607032,0.507811666,0.021007728
0.801329792,0.899999976,-0.300000012,0.145192131,0.034568079,0.779862285,0.040377561
0.5,1,0.300000012,0.065307222,0.008179827,0.923570216,0.002942792
0.5,1.700000048,0,0.037609939,0.001172723,0.959474504,0.001742831
0.824782372,1.700000048,0.5,0.147679567,0.035805456,0.787337422,0.029177507
0.926614046,1.799999952,0.600000024,0.002222951,0.320383281,0.671507835,0.005886003
0.959994316,3.200000048,0.600000024,0.250262141,0.022671066,0.697429299,0.029637506
0.837572336,1.799999952,0.300000012,0.020850487,0.34487012,0.596395016,0.037884396
0.5,0.600000024,-0.200000003,0.065307222,0.008179827,0.923570216,0.002942792
0.5,0.899999976,0.200000003,0.092440352,0.005279466,0.890418649,0.011861525
0.91851747,2.400000095,0.5,0.068974584,0.048041441,0.865454674,0.017529313
0.5,1.5,0,0.246650279,0.006209828,0.691108704,0.056031216
0.5,1,0.300000012,0.065307222,0.008179827,0.923570216,0.002942792
0.5,2,0.400000006,0.065307222,0.008179827,0.923570216,0.002942792
0.5,0.100000001,0,0.043781769,0.008846594,0.945131242,0.002240467
0.5,1.100000024,0.300000012,0.028412979,0.000272957,0.970719576,0.000594502
0.799791932,2.900000095,0.5,0.100575998,0.000315442,0.897214174,0.001894401
0.82962811,2.5,0,0.110512301,0.003212503,0.873689532,0.012585569
0.931351602,4.400000095,0.400000006,0.202151135,0.0375337,0.728495896,0.031819228
0.5,0.899999976,-0.400000006,0.017669145,0.042702701,0.935507536,0.004120628
0.5,1.5,0,0.09817899,0.274454474,0.557633042,0.069733426
0.981764555,4.800000191,0.200000003,0.236831084,0.064784043,0.686527967,0.011856919
0.5,1.100000024,0.300000012,0.006842957,0.007053695,0.985109568,0.000993674
0.763102412,3.799999952,0.200000003,0.019101437,0.09783718,0.868624389,0.014436951
0.856974006,3,0.100000001,0.26763317,0.000341032,0.729605675,0.002420093
0.916192293,2.200000048,0.400000006,0.00848805,0.004894372,0.985469043,0.001148605
0.5,0.100000001,0,0.045291789,0.185068235,0.723280191,0.046359796
0.967232585,2,0.100000001,0.170453772,0.01542027,0.786697626,0.027428327
0.92871666,2.200000048,0.400000006,0.054029204,0.000388515,0.943188488,0.00239381
0.5,4.300000191,0.5,0.065307222,0.008179827,0.923570216,0.002942792
0.5,0.100000001,0,0.080986127,0.079951838,0.810463786,0.028598277
0.5,1.600000024,0,0.384314835,0.000368262,0.612315416,0.003001503
0.850679755,2.400000095,0.200000003,0.324395448,0.008766342,0.633181572,0.033656679
0.756304383,2.400000095,0.800000012,0.130646214,0.353861421,0.364215851,0.151276559
0.938816428,1.600000024,0.100000001,0.150244787,0.005181955,0.82115376,0.02341949
0.5,3.400000095,0.300000012,0.070693143,0.001173583,0.926408827,0.001724472
0.864513159,2.799999952,0.400000006,0.018361131,0.338562787,0.628558457,0.014517614
0.784603775,1.799999952,0.200000003,0.089379765,0.057459857,0.781669021,0.071491331
0.920371771,5,0.200000003,0.252111077,0.074346371,0.639621973,0.03392056
0.5,4,0.300000012,0.152806386,0.036214422,0.767608464,0.043370746
0.5,3.700000048,0.400000006,0.178163856,0.041866407,0.720058441,0.059911352
0.923676252,0.5,-0.100000001,0.12529017,0.00428463,0.867144167,0.003281016
0.692086935,2.400000095,0,0.300540656,0.005711764,0.682367504,0.011380055
0.977679312,2.400000095,0.200000003,0.01886617,0.009977187,0.968687296,0.002469337
0.958967805,6.300000191,0.5,0.049061254,0.003780877,0.939809501,0.007348437
0.951513886,2.599999905,0.200000003,0.382390618,0.130940944,0.453393221,0.03327528
0.5,5,0.300000012,0.032758709,0.41620332,0.511385977,0.039652046
0.5,2.599999905,0.300000012,0.004887196,0.002289248,0.992046595,0.000777001
0.5,2.200000048,0,0.156802416,0.001112716,0.831726849,0.010358018
0.5,1.799999952,0.400000006,0.083393119,0.124570079,0.730100393,0.061936434
0.5,2.200000048,0.200000003,0.227751285,0.004977428,0.756918013,0.010353314
0.5,0.800000012,0.100000001,0.136485696,0.037658863,0.778988183,0.046867322
0.5,0.600000024,0,0.306419283,0.015936742,0.605999529,0.071644433
0.731755257,2.5,0.5,0.342159897,0.068131104,0.425652921,0.164056048
0.5,0.400000006,0.100000001,0.009084565,0.117545858,0.858819127,0.014550447
0.5,1,0.100000001,0.065307222,0.008179827,0.923570216,0.002942792
0.936561942,1.299999952,0.200000003,0.064253241,4.17169E-06,0.935669243,7.3274E-05
0.978327811,1.100000024,0.200000003,0.085715562,0.088601232,0.814351201,0.01133207
0.5,1.399999976,0.200000003,0.093709439,0.280731022,0.553044021,0.072515436
0.5,0,0,0.412767082,0.000439467,0.584097445,0.00269599
0.5,1.200000048,-0.300000012,0.180848956,0.035531439,0.754180253,0.02943944
0.90593344,7.900000095,0.5,0.005289045,0.187951595,0.800081015,0.006678287
0.904132724,0.100000001,0,0.201577768,0.068200052,0.718101144,0.012121089
0.832192123,3.299999952,0.100000001,0.047355324,0.040913641,0.899425507,0.012305535
0.5,0.100000001,0,0.26552701,0.217610061,0.327371389,0.189491525
0.5,1.299999952,0.400000006,0.071528956,0.175731674,0.740170479,0.012568942
0.748680294,2.599999905,0.600000024,0.293610811,0.198761061,0.409052819,0.098575354
0.952201247,1.399999976,0.400000006,0.034276102,0.021840148,0.93987751,0.004006183
0.5,1.5,-0.300000012,0.103177398,0.006803144,0.881777048,0.008242316
0.5,2.799999952,0.200000003,0.041997075,0.046143197,0.82078439,0.091075279
0.5,2.400000095,0.400000006,0.001083524,0.355975181,0.636269867,0.006671511
0.5,1.700000048,0,0.344082743,0.067896046,0.510952175,0.077069037
0.915933847,1.5,0.5,0.26106447,0.000565441,0.734605968,0.00376411
0.5,1.700000048,0.200000003,0.013188784,0.274009794,0.705086887,0.007714531
0.800259471,0.400000006,0,0.075916022,0.00902131,0.905889928,0.009172749
0.5,1.899999976,0,0.085857451,0.00059111,0.912767768,0.000783628
0.5,0.800000012,0.200000003,0.338577926,0.000922941,0.655729592,0.004769504
0.5,0.5,0,0.027774883,0.018776407,0.949386597,0.004062116
0.5,0.5,0,0.245191798,0.007022947,0.744395912,0.003389324
0.186991453,0.300000012,-0.100000001,0.067293391,0.003753432,0.926668704,0.002284423
0.5,0.600000024,0.100000001,0.264856935,0.268227935,0.421917975,0.044997234
0.5,0.200000003,-0.200000003,0.178195894,0.005587525,0.799922049,0.016294505
0.5,1,0.100000001,0.051989049,0.002006165,0.945140958,0.000863874
0.229009867,2,0,0.083162256,2.28164E-05,0.916624486,0.000190493
0.889205515,3.099999905,0.400000006,0.006106737,0.005295051,0.986492932,0.002105233
0.5,0.200000003,0,0.124600179,0.083224639,0.669645667,0.122529507
0.5,0.5,0,0.257065177,0.116661102,0.422696143,0.203577518
0.5,1.299999952,0,0.018158589,0.013757089,0.96323818,0.004846178
0.5,3.799999952,0,0.202551708,0.001266821,0.79278791,0.003393565
0.900094628,2.299999952,0.400000006,0.015644537,0.004704652,0.977986038,0.00166472
0.133173048,1,0,0.449383944,0.026148995,0.490157425,0.034309655
0.791830659,1.600000024,0.5,0.231797516,0.017259518,0.736367524,0.014575467
0.877836227,4.099999905,0.400000006,0.094737448,0.095835835,0.789091706,0.020335022
0.5,2.299999952,0.400000006,0.075461142,0.048566453,0.851001263,0.024971107
0.978327811,1.100000024,0.200000003,0.391762555,0.006774261,0.588801146,0.012662032
0.800259471,0.400000006,0,0.0536438,0.268172801,0.60836935,0.069814056
0.5,0.899999976,0.200000003,0.025485218,0.190050289,0.729713023,0.054751445
0.5,0.200000003,0,0.003308386,0.005326058,0.990330338,0.001035202
0.5,0.899999976,0.200000003,0.10247463,0.000993401,0.893650889,0.002881046
0.87439847,0,0,0.237566397,2.32461E-05,0.759655297,0.002755067
0.5,0,0,0.014880002,0.217967689,0.755082428,0.012069825
0.5,0,0,0.312241137,0.060358096,0.518318951,0.109081812
0.5,0,0,0.011739032,0.020366974,0.96557492,0.002319036
0.263090074,2,0.400000006,0.021585684,0.003563931,0.973562419,0.001287987
0.788260698,1,0.100000001,0.093843162,0.019323144,0.883280337,0.003553397
0.8341043,0.699999988,0,0.386729449,0.022868183,0.5813995,0.00900292
0.5,1.600000024,-0.100000001,0.07008452,0.010687217,0.90161401,0.017614277
0.5,0.600000024,0,0.016999587,0.113443397,0.864094436,0.005462617
0.5,2.799999952,0.300000012,0.446173608,0.030745294,0.497712463,0.025368698
0.814635336,1.899999976,0.200000003,0.034276102,0.021840148,0.93987751,0.004006183
0.921788216,3.200000048,0.200000003,0.023698309,0.200667277,0.650508225,0.125126243
0.937913656,4.900000095,0.300000012,0.104863636,0.199344426,0.552308857,0.143483073
0.959527731,0.600000024,0.300000012,0.058082338,0.005344052,0.934880912,0.001692679
0.5,0,0,0.005648189,0.014611994,0.978425562,0.001314301
0.5,0.5,0,0.006972531,0.003955368,0.988271415,0.000800667
0.772106707,1.799999952,0.400000006,0.012214354,0.004917962,0.98170048,0.00116723
0.5,3.799999952,0.200000003,0.221190795,0.004727519,0.754072666,0.020009095
0.5,1.5,0.300000012,0.061523791,3.42391E-05,0.938147664,0.000294219
0.5,1.399999976,0,0.257594734,0.003211296,0.732059538,0.007134417
0.5,0,0,0.023911636,0.071339153,0.867111564,0.037637677
0.1197263,0.800000012,0,0.017174829,0.000458343,0.981526673,0.000840169
0.824222088,2.099999905,0.100000001,0.087414555,0.050311469,0.828317046,0.033956882
0.5,0.5,0,0.00846616,5.35028E-07,0.991514802,1.84317E-05
0.5,0.5,0.200000003,0.19618234,0.060662705,0.725899458,0.017255493
0.727707088,0.300000012,0.100000001,0.486001015,0.005415339,0.486187667,0.02239598
0.287585437,0,0,0.034276102,0.021840148,0.93987751,0.004006183
0.5,0.899999976,0,0.348367333,0.028363094,0.610732257,0.01253732
0.953681827,7.300000191,0.400000006,0.100757293,0.00150696,0.89536804,0.002367713
0.5,0,0,0.005557022,0.007394199,0.985998631,0.001050199
0.5,1.299999952,0.400000006,0.025230089,0.008671388,0.964490175,0.001608398
0.5,1.100000024,0.200000003,0.335957795,0.04456101,0.56931591,0.050165273
0.122199208,2.599999905,0,0.223175749,0.007035231,0.766006649,0.003782346
0.901084661,2.099999905,0.200000003,0.271067083,0.047944508,0.609870493,0.071117915
0.805636406,2,0.600000024,0.045003876,0.00892055,0.94326961,0.002805942
0.5,0,0,0.034276102,0.021840148,0.93987751,0.004006183
0.864279509,0.899999976,0,0.23755832,0.033229534,0.682985842,0.046226244
0.735707402,2.099999905,0.400000006,0.301524907,0.038162597,0.603152812,0.057159696
0.739377916,4.099999905,0.5,0.02242388,0.002323458,0.973023534,0.00222911
0.5,3.099999905,0.300000012,0.030112905,0.358312041,0.57021302,0.041362058
0.152366966,2,0.5,0.033925619,0.000765684,0.963900924,0.001407882
0.288136095,2.200000048,0.100000001,0.0484365,0.245938793,0.690269291,0.015355399
0.5,0,0,0.158478647,0.057079472,0.752037764,0.032404173
0.5,1.100000024,0.100000001,0.249474555,0.000141534,0.748666406,0.001717521
0.95423013,6,0.5,0.308684587,0.014294188,0.617293298,0.05972793
0.5,0,0,0.394852787,0.000587216,0.595400155,0.0091599
0.699974597,0.200000003,0,0.005425446,0.020437082,0.9725281,0.001609377
0.5,1.5,0.200000003,0.026413297,0.098440953,0.808991611,0.066154093
0.5,0,0,0.011455799,0.042033512,0.943480313,0.003030299
0.5,0.699999988,0,0.268576324,0.001977419,0.727634132,0.001812086
0.863855362,1.799999952,0.200000003,0.009594388,0.010411175,0.978834391,0.001159925
0.5,0,0,0.016609689,0.005744561,0.973664105,0.003981663
0.5,0.699999988,0,0.065307222,0.008179827,0.923570216,0.002942792
0.851706862,0.899999976,0.200000003,0.034276102,0.021840148,0.93987751,0.004006183
0.5,2,-0.100000001,0.114950009,0.001069267,0.88162303,0.002357646
0.767896056,4.199999809,0.400000006,0.067804299,0.119913422,0.746121585,0.066160701
0.5,0,0,0.210935712,0.107376374,0.6392169,0.042470995
0.5,1,0.100000001,0.113745399,0.033398077,0.812174559,0.040682025
0.5,2.599999905,0.100000001,0.301515609,0.006506702,0.677348614,0.014629006
0.936377108,0.699999988,0.300000012,0.121717878,0.014297645,0.858219564,0.005764973
0.5,0.100000001,0,0.03750911,0.01721018,0.942894399,0.002386258
0.801044106,1.899999976,0,0.034276102,0.021840148,0.93987751,0.004006183
0.952910662,3.799999952,0.300000012,0.023589501,0.006363903,0.964752078,0.005294512
0.76199156,0.300000012,0,0.016380588,0.218425468,0.755069256,0.010124633
0.948441267,1.600000024,0.800000012,0.021115752,8.81222E-05,0.978573382,0.000222702
0.5,0,0,0.007619688,0.001519704,0.989895701,0.000964867
0.971584976,0.699999988,0.699999988,0.355623543,0.05270667,0.508327007,0.083342783
0.950231314,0,0,0.065307222,0.008179827,0.923570216,0.002942792
0.5,1,0.200000003,0.089937381,2.218E-05,0.909334719,0.000705746
0.18878451,0.400000006,0,0.015190494,0.008839091,0.974056959,0.0019134
0.5,1.899999976,0.200000003,0.050252814,0.010815361,0.927954555,0.010977283
0.5,1.5,0.300000012,0.057690773,0.032854713,0.90248245,0.006972021
0.5,0.600000024,0.300000012,0.142516822,0.011111263,0.838770211,0.007601629
0.197266638,0.800000012,0,0.368137449,0.004670073,0.610489845,0.016702637
0.751855016,0,0,0.015201461,0.009800378,0.973128259,0.001869847
0.782812297,0.400000006,-0.100000001,0.00848805,0.004894372,0.985469043,0.001148605
0.883550525,0.800000012,0.800000012,0.007852844,0.029599503,0.960054338,0.002493391
0.848502994,0,0,0.163482785,0.02767273,0.79248023,0.016364247
0.5,0,0,0.056246992,0.239824146,0.624916255,0.07901261
0.883951724,0.699999988,0,0.013982903,0.06060062,0.889684737,0.035731748
0.092784256,0,0,0.005281154,0.014062019,0.973902762,0.006754096
0.881769896,0.699999988,0.200000003,0.082379356,0.00674557,0.903672159,0.007202937
0.301752567,0.300000012,0,0.417052746,0.012809326,0.527703047,0.042434886
0.923885465,0.800000012,-0.100000001,0.019219831,0.031245852,0.946151257,0.003383094
0.805712938,0.5,0.200000003,0.00848805,0.004894372,0.985469043,0.001148605
0.230951339,1.600000024,0.200000003,0.034276102,0.021840148,0.93987751,0.004006183
0.319196105,0.5,0.100000001,0.008157147,0.011459677,0.978601038,0.001782163
0.752988696,1.600000024,0.800000012,0.00848805,0.004894372,0.985469043,0.001148605
0.5,0.699999988,0.200000003,0.056960247,0.000259629,0.941681385,0.00109874
0.5,0.300000012,-0.100000001,0.065307222,0.008179827,0.923570216,0.002942792
0.844285071,1.100000024,0.5,0.095784284,0.167636305,0.656172693,0.080406725
0.5,0.200000003,0.200000003,0.005793537,0.007095216,0.985947251,0.001163891
0.994800448,0,0,0.182680786,0.247215077,0.531697094,0.038407076
0.5,0,0,0.071295895,0.003047805,0.922819376,0.002836874
0.926225841,0.100000001,-0.100000001,0.312884122,0.000294007,0.684753656,0.002068261
0.786969483,0.200000003,0.100000001,0.156747535,0.257414043,0.297495395,0.288343012
0.939545095,0,0,0.07294111,0.040473904,0.871341467,0.015243514
0.883291721,0.899999976,0.899999976,0.107718751,0.022611333,0.829882443,0.03978743
0.94112128,0.800000012,0.200000003,0.032588679,0.078053944,0.875138879,0.014218506
0.878716946,0.5,0.200000003,0.02100243,0.005261973,0.971906662,0.00182898
0.852011204,1.799999952,0.200000003,0.01163023,0.069385976,0.915397167,0.003586721
0.5,1.200000048,0.300000012,0.08025112,0.192151457,0.616238773,0.111358576
0.764466107,1.200000048,0.400000006,0.011123483,0.128769368,0.852716267,0.007390853
0.5,1.799999952,0.899999976,0.198575169,0.004443294,0.791955113,0.005026398
